Wavelength (nm);% Transmission;% Reflectance
1230;0.160776258;99.34972382
1231;0.151618229;99.34801483
1232;0.146900975;99.34907913
1233;0.148456525;99.35522079
1234;0.141277957;99.33264924
1235;0.134468781;99.3504982
1236;0.133953235;99.32302094
1237;0.130261248;99.39411163
1238;0.134896642;99.40477753
1239;0.12831861;99.36859131
1240;0.126446692;99.34802247
1241;0.131335753;99.36564255
1242;0.124075701;99.37852478
1243;0.120151298;99.36571503
1244;0.112494688;99.38240814
1245;0.115123413;99.37788391
1246;0.112335491;99.38227082
1247;0.107736177;99.37631989
1248;0.119404558;99.38389969
1249;0.107829709;99.39551163
1250;0.105494712;99.391819
1251;0.104163663;99.39991761
1252;0.104468288;99.39584732
1253;0.103487529;99.38079453
1254;0.095910941;99.39268494
1255;0.09610005;99.41012955
1256;0.103402946;99.37186051
1257;0.101842563;99.39718628
1258;0.092230324;99.37913132
1259;0.095780972;99.38267899
1260;0.091573842;99.39264679
1261;0.102171866;99.39500427
1262;0.095742386;99.371624
1263;0.100208491;99.39128113
1264;0.093062664;99.415802
1265;0.092660106;99.38274003
1266;0.091355673;99.37620545
1267;0.092449836;99.38709259
1268;0.093785539;99.39078904
1269;0.093720794;99.39766693
1270;0.093483996;99.38123322
1271;0.088896095;99.38570786
1272;0.095483918;99.38805389
1273;0.096417163;99.38228607
1274;0.097141228;99.41526795
1275;0.089044725;99.38509369
1276;0.096517025;99.39748383
1277;0.096129115;99.38031006
1278;0.095007557;99.37623596
1279;0.097516824;99.39169693
1280;0.100844881;99.384758
1281;0.104329207;99.39713288
1282;0.109614268;99.37005234
1283;0.105378548;99.40571976
1284;0.099916842;99.38425827
1285;0.107518409;99.3880539
1286;0.113238797;99.38157654
1287;0.112473499;99.37615204
1288;0.119247037;99.3654213
1289;0.102851829;99.3681984
1290;0.107502843;99.44071579
1291;0.110410617;99.37075806
1292;0.108599915;99.3765564
1293;0.114795503;99.35564042
1294;0.110885059;99.36493302
1295;0.121102189;99.35891343
1296;0.12392182;99.35131836
1297;0.119864267;99.35596085
1298;0.122699443;99.35752869
1299;0.121581829;99.34138107
1300;0.123002013;99.34715271
1301;0.129079624;99.35533142
1302;0.128211983;99.35447312
1303;0.130473195;99.34942246
1304;0.128814238;99.34933853
1305;0.136615398;99.34406281
1306;0.137561052;99.33935166
1307;0.149767732;99.33005906
1308;0.15204353;99.34009171
1309;0.148044293;99.35209656
1310;0.15664296;99.34645462
1311;0.157536218;99.34519196
1312;0.165832183;99.33937073
1313;0.158425781;99.23576737
1314;0.163584863;99.31467438
1315;0.172317357;99.29766464
1316;0.17886452;99.31853485
1317;0.179215504;99.29798127
1318;0.184700509;99.29645157
1319;0.185642006;99.30698395
1320;0.202503716;99.27472305
1321;0.209390582;99.28624726
1322;0.196959051;99.27776337
1323;0.208395386;99.29554749
1324;0.222950975;99.28095627
1325;0.217540272;99.26854706
1326;0.228138107;99.26791764
1327;0.23016922;99.25671387
1328;0.239466038;99.26586152
1329;0.240984831;99.23549271
1330;0.249092869;99.24806595
1331;0.254095184;99.23798371
1332;0.27727125;99.22681427
1333;0.27551258;99.23417664
1334;0.285868584;99.21053314
1335;0.291468868;99.19519806
1336;0.299824047;99.19948197
1337;0.306086609;99.20348358
1338;0.314078814;99.17448426
1339;0.330744116;99.16841888
1340;0.343089426;99.149086
1341;0.344655082;99.1530571
1342;0.353453413;99.14026642
1343;0.376282724;99.10547638
1344;0.376269333;99.12174225
1345;0.396297283;99.1180687
1346;0.407003258;99.10049057
1347;0.413474867;99.08891297
1348;0.429610946;99.07154846
1349;0.437119593;99.05726624
1350;0.462341304;99.05406571
1351;0.466541934;99.02749634
1352;0.498427556;99.02105332
1353;0.49790147;98.99563217
1354;0.532954149;98.9869957
1355;0.535773009;98.96693802
1356;0.552103764;98.95106125
1357;0.57445194;98.92104721
1358;0.593328719;98.92110443
1359;0.613438831;98.90795899
1360;0.626799533;98.87688446
1361;0.651687384;98.86938858
1362;0.677249388;98.8114624
1363;0.705901845;98.80404282
1364;0.728758741;98.78470612
1365;0.749344187;98.75914765
1366;0.780968024;98.72106553
1367;0.801437918;98.68664551
1368;0.816309088;98.66752243
1369;0.852619749;98.63793945
1370;0.880879827;98.60224534
1371;0.898732773;98.55987168
1372;0.93725541;98.54385758
1373;0.981995678;98.50099564
1374;1.01108696;98.48682404
1375;1.049904004;98.45902253
1376;1.083191624;98.44017029
1377;1.109853454;98.40232468
1378;1.155765552;98.36867523
1379;1.18575424;98.34944153
1380;1.231636171;98.25821686
1381;1.285552502;98.23556519
1382;1.319186088;98.17852402
1383;1.377444979;98.09942627
1384;1.42855994;98.06765747
1385;1.484210045;97.99661637
1386;1.535768774;97.93651962
1387;1.584830445;97.87387467
1388;1.65092314;97.84199524
1389;1.723411184;97.7671051
1390;1.775215868;97.72863388
1391;1.840103697;97.64760209
1392;1.909724936;97.55529023
1393;1.99081669;97.53333283
1394;2.070577588;97.42460251
1395;2.153391745;97.35820389
1396;2.241569672;97.24599839
1397;2.340948027;97.14078903
1398;2.431877557;97.04248429
1399;2.537424509;96.96908951
1400;2.644231927;96.83287812
1401;2.757179406;96.73559952
1402;2.884738699;96.60815811
1403;3.018176474;96.48869324
1404;3.155939512;96.35683823
1405;3.29750026;96.19273377
1406;3.454779655;96.06808472
1407;3.619180702;95.88712692
1408;3.80209972;95.69526672
1409;3.969563686;95.50973892
1410;4.175843425;95.30417252
1411;4.387963884;94.97897339
1412;4.618939937;94.93133545
1413;4.852875032;94.61911011
1414;5.114378386;94.35561752
1415;5.40818687;94.11423111
1416;5.69159098;93.79667282
1417;6.004655612;93.47583771
1418;6.364098035;93.13970185
1419;6.735274835;92.76428605
1420;7.132714698;92.37469101
1421;7.560859085;91.91444397
1422;8.029576956;91.46688843
1423;8.503865839;90.99208451
1424;9.04873649;90.44069672
1425;9.623754686;89.87450409
1426;10.22662762;89.24599076
1427;10.9047169;88.60132981
1428;11.62242059;87.85268021
1429;12.37958208;87.11146927
1430;13.18917914;86.27998734
1431;14.10081133;85.38398362
1432;15.01247919;84.46840287
1433;16.02967583;83.45628739
1434;17.1062874;82.35414124
1435;18.22099844;81.25166321
1436;19.4010125;80.06967354
1437;20.64062847;78.8107605
1438;21.96732321;77.51532364
1439;23.28797202;76.1583252
1440;24.72899101;74.73568916
1441;26.17198895;73.29597092
1442;27.59902507;71.85383988
1443;29.08723193;70.37126351
1444;30.55666809;68.91051483
1445;31.98383124;67.47424507
1446;33.41977979;66.00362015
1447;34.82702322;64.62460613
1448;36.09996825;63.35375405
1449;37.32221417;62.14298344
1450;38.45740545;61.01484394
1451;39.41514774;60.02435684
1452;40.32655761;59.14262581
1453;41.08026066;58.39047146
1454;41.66171095;57.80527401
1455;42.09602037;57.37416554
1456;42.40772778;57.07165241
1457;42.54680571;56.91573191
1458;42.57677385;56.90105868
1459;42.45160585;57.07903719
1460;42.22997215;57.27631188
1461;41.86502427;57.62066842
1462;41.42590737;58.06534768
1463;40.90484765;58.61167622
1464;40.33397588;59.23138809
1465;39.66731599;59.83928585
1466;38.95691377;60.56830978
1467;38.26829839;61.25777912
1468;37.51432529;61.97934437
1469;36.81658691;62.67479134
1470;36.07500023;63.46598148
1471;35.32648331;64.19355965
1472;34.61465073;64.89818096
1473;33.95608502;65.56479073
1474;33.30028474;66.21427918
1475;32.68431294;66.85138321
1476;32.09972918;67.41174317
1477;31.57114375;67.96117211
1478;31.05612535;68.49260902
1479;30.58413184;68.93465233
1480;30.16092026;69.36404228
1481;29.79989231;69.74688721
1482;29.4391135;70.1052475
1483;29.1437335;70.4473362
1484;28.8603977;70.60694695
1485;28.6503334;70.879879
1486;28.49394989;71.05387688
1487;28.3639034;71.19558907
1488;28.2524203;71.25153733
1489;28.24816549;71.30367661
1490;28.27083039;71.28829575
1491;28.34614015;71.20931053
1492;28.45343566;71.0898304
1493;28.64217377;70.90579415
1494;28.89245987;70.65897751
1495;29.21749711;70.34455681
1496;29.59907722;69.94659615
1497;30.1008172;69.46469117
1498;30.66565276;68.91880417
1499;31.3096037;68.2200737
1500;32.12035561;67.4792366
1501;33.00802422;66.55772972
1502;34.03434086;65.55698204
1503;35.22287846;64.35830307
1504;36.56679345;63.04183388
1505;37.99105549;61.60953331
1506;39.60948944;59.99293137
1507;41.36568546;58.23752976
1508;43.14943886;56.45664215
1509;45.0959816;54.51316261
1510;47.03220558;52.55426026
1511;48.87822342;50.70059777
1512;50.68805504;48.87617684
1513;52.3951664;47.18790436
1514;53.86389923;45.69820786
1515;55.10434723;44.40829849
1516;56.13731766;43.38326073
1517;56.84905053;42.64331055
1518;57.31251144;42.17990303
1519;57.50915146;41.95872879
1520;57.48410607;41.96524811
1521;57.28725052;42.18133354
1522;56.92553139;42.53130532
1523;56.45720101;42.99522019
1524;55.97356796;43.50407219
1525;55.42910958;44.03024292
1526;54.90025711;44.56211281
1527;54.42560196;45.0598259
1528;53.97453881;45.5077591
1529;53.57404709;45.90736103
1530;53.27200318;46.20491219
1531;53.004179;46.46572972
1532;52.81815243;46.65293217
1533;52.70460511;46.78980065
1534;52.63120461;46.85344792
1535;52.61549664;46.86740017
1536;52.6383667;46.8676939
1537;52.70679474;46.7896595
1538;52.7863493;46.70479393
1539;52.92233181;46.58205605
1540;53.08292389;46.4493084
1541;53.23003483;46.28999138
1542;53.38709831;46.10846854
1543;53.57278157;45.93596315
1544;53.75271988;45.76270485
1545;53.92834091;45.58051968
1546;54.1097393;45.41135741
1547;54.29931832;45.24981356
1548;54.46147728;45.06425476
1549;54.62559796;44.9153905
1550;54.74591732;44.76546765
1551;54.88915825;44.61611748
1552;55.04244328;44.52561283
1553;55.14260483;44.3970952
1554;55.27331066;44.30176115
1555;55.34566784;44.18970109
1556;55.42928314;44.10458184
1557;55.51050472;44.01919699
1558;55.59284592;43.96696472
1559;55.66401291;43.88724327
1560;55.73065281;43.82294226
1561;55.78930378;43.75359965
1562;55.861269;43.68951845
1563;55.92488003;43.62607527
1564;56.02066994;43.55465126
1565;56.0809269;43.47207737
1566;56.18043804;43.36457873
1567;56.27484608;43.2726307
1568;56.40136052;43.17528916
1569;56.54373646;43.02928448
1570;56.6996336;42.87480641
1571;56.86237621;42.70885277
1572;57.06120873;42.50703526
1573;57.30154991;42.28431797
1574;57.5408268;42.05204392
1575;57.81116868;41.78159237
1576;58.11269379;41.46711731
1577;58.43979454;41.14646912
1578;58.79123307;40.78585434
1579;59.19125366;40.39189625
1580;59.59025765;39.99693012
1581;60.00222969;39.54750729
1582;60.45965767;39.10406113
1583;60.95557022;38.63404274
1584;61.41175079;38.15210343
1585;61.9464798;37.6240778
1586;62.44079209;37.12186814
1587;62.95677376;36.62631035
1588;63.47362328;36.10764504
1589;63.95084191;35.59706688
1590;64.44670868;35.11948395
1591;64.91152573;34.64335633
1592;65.37253952;34.18368149
1593;65.74695778;33.79658986
1594;66.15041542;33.41013146
1595;66.48170471;33.0684433
1596;66.7455101;32.78309632
1597;66.99311257;32.54209519
1598;67.19297218;32.34636689
1599;67.32361603;32.21528721
1600;67.42304421;32.13089466
1601;67.44226837;32.084404
1602;67.38102722;32.10241127
1603;67.3748169;32.19014931
1604;67.22302818;32.29380798
1605;67.05820465;32.45625877
1606;66.88476372;32.65091705
1607;66.62486267;32.8906889
1608;66.36357308;33.14504528
1609;66.07592011;33.43698979
1610;65.74809647;33.7485733
1611;65.43351937;34.09688759
1612;65.09158135;34.42714977
1613;64.75880242;34.77695751
1614;64.38739777;35.12633514
1615;64.04986;35.46124077
1616;63.70870781;35.79875851
1617;63.3902874;36.13528824
1618;63.06348229;36.44641495
1619;62.77094651;36.74230957
1620;62.47359658;37.02947235
1621;62.2210331;37.30889797
1622;61.9771843;37.54315472
1623;61.74052429;37.77418709
1624;61.5330925;37.9825306
1625;61.3478489;38.16333389
1626;61.19333076;38.34512806
1627;61.03357125;38.47282219
1628;60.91691017;38.59181977
1629;60.82635498;38.70137405
1630;60.7526722;38.76192093
1631;60.69915581;38.82831383
1632;60.67757797;38.85107804
1633;60.65849877;38.85445404
1634;60.68247414;38.84286881
1635;60.71066666;38.8120575
1636;60.7725277;38.7681942
1637;60.84361839;38.68899632
1638;60.9470501;38.62059784
1639;61.02889824;38.49724484
1640;61.13913727;38.3751173
1641;61.28446388;38.2476883
1642;61.43170357;38.08977318
1643;61.6114502;37.92937756
1644;61.77718353;37.74713421
1645;61.97833634;37.56017876
1646;62.18258667;37.35941267
1647;62.38554955;37.15636254
1648;62.62514305;36.92814064
1649;62.85091591;36.68112278
1650;63.0985241;36.44642878
1651;63.33822823;36.18534804
1652;63.60590553;35.92323494
1653;63.87656594;35.66484166
1654;64.13588715;35.37992573
1655;64.4362278;35.10214472
1656;64.71806908;34.80609847
1657;65.01516343;34.5165124
1658;65.31098175;34.21974039
1659;65.64162827;33.92007876
1660;65.9428463;33.62190056
1661;66.25012779;33.29404783
1662;66.5814991;32.98243332
1663;66.87796021;32.66087294
1664;67.21727944;32.34198284
1665;67.52526665;32.01086855
1666;67.85183335;31.67916918
1667;68.18845368;31.3462863
1668;68.53268051;31.0062809
1669;68.85310364;30.67661333
1670;69.20616531;30.3382144
1671;69.54275132;29.98846436
1672;69.89566612;29.67040682
1673;70.24211693;29.30324364
1674;70.58167076;28.94256783
1675;70.92451477;28.62361813
1676;71.27560997;28.27737188
1677;71.60166932;27.93408918
1678;71.94481468;27.59410954
1679;72.32711792;27.24484301
1680;72.63149262;26.89417172
1681;72.98467446;26.5539403
1682;73.30599022;26.22849893
1683;73.62909317;25.89697361
1684;73.97337342;25.55086422
1685;74.31424904;25.23632049
1686;74.6410141;24.90307522
1687;74.9602623;24.58654547
1688;75.25771714;24.28221798
1689;75.52670479;23.98498869
1690;75.849617;23.69062472
1691;76.12800407;23.42264986
1692;76.3882618;23.14453697
1693;76.65185929;22.88870383
1694;76.8715744;22.64733887
1695;77.12436676;22.41555882
1696;77.32139588;22.20030165
1697;77.53826905;22.01249314
1698;77.71120453;21.81904173
1699;77.87174225;21.64554501
1700;78.03336716;21.4852953
1701;78.15194321;21.36728049
1702;78.26323319;21.23987484
1703;78.39181519;21.14938879
1704;78.46360398;21.07725191
1705;78.53687668;21.00308896
1706;78.5379448;20.95916176
1707;78.58548355;20.94256401
1708;78.57411957;20.94355488
1709;78.54079438;20.95290184
1710;78.54829025;20.99128819
1711;78.44567871;21.03536129
1712;78.39841462;21.10408116
1713;78.3259964;21.18948508
1714;78.22372055;21.28639603
1715;78.1234436;21.40104771
1716;77.97592545;21.52078629
1717;77.84376145;21.65208578
1718;77.69805145;21.80178452
1719;77.52865983;21.95975876
1720;77.37171174;22.11961842
1721;77.21784592;22.30089903
1722;77.01281357;22.47076559
1723;76.85623551;22.66507149
1724;76.64614487;22.8455658
1725;76.47688294;23.04313851
1726;76.26723862;23.23570681
1727;76.07598877;23.43492508
1728;75.85769653;23.6309185
1729;75.69392014;23.81768084
1730;75.47700119;24.01202584
1731;75.28228378;24.2065773
1732;75.11856079;24.39444208
1733;74.92151642;24.56992197
1734;74.75273132;24.75333309
1735;74.56076813;24.93637181
1736;74.39117051;25.10698175
1737;74.24248314;25.27518225
1738;74.07886505;25.42702007
1739;73.94481469;25.57204104
1740;73.77321244;25.71802282
1741;73.66806031;25.85264301
1742;73.53510094;25.97381401
1743;73.42287064;26.09875012
1744;73.31391525;26.2100792
1745;73.20817566;26.29446602
1746;73.11110878;26.38740826
1747;73.01554871;26.46508217
1748;72.97396851;26.55565739
1749;72.89410973;26.60818243
1750;72.861166;26.67038584
1751;72.79724503;26.71385956
1752;72.74871254;26.75889731
1753;72.73164368;26.79399729
1754;72.69552422;26.813344
1755;72.68900681;26.82057953
1756;72.68032837;26.83102322
1757;72.69015885;26.83322048
1758;72.69028092;26.82288837
1759;72.71854973;26.80583859
1760;72.73165703;26.76888132
1761;72.77903748;26.74597788
1762;72.82565117;26.68640614
1763;72.89258385;26.63790369
1764;72.92834854;26.58297873
1765;72.99636651;26.52181196
1766;73.07934761;26.44529963
1767;73.14484597;26.37026263
1768;73.23340035;26.28505278
1769;73.33149338;26.19848967
1770;73.42544174;26.10968495
1771;73.5059166;25.99689198
1772;73.62947464;25.90053654
1773;73.73355866;25.79823304
1774;73.83737755;25.67473936
1775;73.96877289;25.56144619
1776;74.08244515;25.43412876
1777;74.22507286;25.31510306
1778;74.32534027;25.17379904
1779;74.46540451;25.04539156
1780;74.615242;24.91249609
1781;74.71330071;24.77361441
1782;74.89311028;24.63290262
1783;75.02562332;24.47018433
1784;75.19321251;24.34140683
1785;75.32636261;24.18584919
1786;75.4554615;24.03815842
1787;75.63934517;23.89226294
1788;75.76531983;23.72926951
1789;75.92966461;23.5912261
1790;76.05296517;23.43263912
1791;76.24863816;23.29461861
1792;76.36329079;23.15199042
1793;76.52757454;22.99882174
1794;76.67626;22.84886932
1795;76.79589844;22.70940447
1796;76.94929505;22.57121706
1797;77.09757233;22.4263506
1798;77.21461106;22.29031134
1799;77.37002564;22.16020966
1800;77.50020218;22.0136466
1801;77.61502076;21.89103127
1802;77.7354126;21.77244759
1803;77.82991791;21.65636254
1804;77.95862961;21.54533434
1805;78.07424927;21.43904114
1806;78.15926743;21.33325291
1807;78.2729187;21.24083519
1808;78.35284043;21.15225125
1809;78.44884873;21.06252766
1810;78.5252533;20.98591995
1811;78.57483674;20.92619896
1812;78.64404297;20.85820436
1813;78.70941925;20.81051159
1814;78.75399018;20.76762486
1815;78.7844925;20.71643067
1816;78.82582093;20.68738986
1817;78.83325577;20.65997171
1818;78.86027146;20.65141392
1819;78.86657334;20.63794947
1820;78.8524437;20.63474464
1821;78.85919571;20.64438534
1822;78.82034684;20.66022682
1823;78.80897141;20.68572951
1824;78.77762986;20.73298073
1825;78.730999;20.75460577
1826;78.69187546;20.80629063
1827;78.6366005;20.85821581
1828;78.58727265;20.9241457
1829;78.51304627;20.9852562
1830;78.43126297;21.05467606
1831;78.35862351;21.14203835
1832;78.25894165;21.22483683
1833;78.18360901;21.3210659
1834;78.0819664;21.41333199
1835;77.97636032;21.52880621
1836;77.85843277;21.62197924
1837;77.7593422;21.73902083
1838;77.62775421;21.85646105
1839;77.50535965;21.97797012
1840;77.40185166;22.09449482
1841;77.25762177;22.21912575
1842;77.12508392;22.34902764
1843;77.02012253;22.47341252
1844;76.87653733;22.60242415
1845;76.73401642;22.73384333
1846;76.63150406;22.86214924
1847;76.50924683;22.99240208
1848;76.36066055;23.12045384
1849;76.24003983;23.24751663
1850;76.1097908;23.3708024
1851;75.97352982;23.49321413
1852;75.87302399;23.63651657
1853;75.74220658;23.76018906
1854;75.6115799;23.87712193
1855;75.48469925;24.00471926
1856;75.36637879;24.11524058
1857;75.27683449;24.23403502
1858;75.14573669;24.3542037
1859;75.05911637;24.45360899
1860;74.94952774;24.57534075
1861;74.85599137;24.66189576
1862;74.75813675;24.76080895
1863;74.65801621;24.84434796
1864;74.59920311;24.9354229
1865;74.52611351;25.01848364
1866;74.43062211;25.08373976
1867;74.34651184;25.15473795
1868;74.28961373;25.22854996
1869;74.22463227;25.29618884
1870;74.14426041;25.33934069
1871;74.0917511;25.39548874
1872;74.02981758;25.43558312
1873;73.99876976;25.49730873
1874;73.93916893;25.52182007
1875;73.90254593;25.56037665
1876;73.88216973;25.59714651
1877;73.84634018;25.61352968
1878;73.83345604;25.62911272
1879;73.84094429;25.64349222
1880;73.84543228;25.66235209
1881;73.82832909;25.65469361
1882;73.84820748;25.65751505
1883;73.8541584;25.65023756
1884;73.86517525;25.63524294
1885;73.90537071;25.62092543
1886;73.91274452;25.60111237
1887;73.93387604;25.57076168
1888;73.98781777;25.54685784
1889;74.01909828;25.50148487
1890;74.06788254;25.46158838
1891;74.11211968;25.40864468
1892;74.16116142;25.35908556
1893;74.22179222;25.3063674
1894;74.26984787;25.24865914
1895;74.35570336;25.18614578
1896;74.41098786;25.11793804
1897;74.47445107;25.04588747
1898;74.55265046;24.97837782
1899;74.63826561;24.90525675
1900;74.72086335;24.8157444
1901;74.77358437;24.72404623
1902;74.87337876;24.64789391
1903;74.96470833;24.55197716
1904;75.05202675;24.46504831
1905;75.1505146;24.36353207
1906;75.24604607;24.25936985
1907;75.34440422;24.16387129
1908;75.4622612;24.06258201
1909;75.55354118;23.97483874
1910;75.65025712;23.85989189
1911;75.7679081;23.7606678
1912;75.85642433;23.64552069
1913;75.96348953;23.53810739
1914;76.09219742;23.42945909
1915;76.16697693;23.31526709
1916;76.29204941;23.20880461
1917;76.39319802;23.10450077
1918;76.51142883;23.0000515
1919;76.61116219;22.88246012
1920;76.72742081;22.77995348
1921;76.82913018;22.65486288
1922;76.93195534;22.54428387
1923;77.0453701;22.45174122
1924;77.15278626;22.34335375
1925;77.25745392;22.25002384
1926;77.36322022;22.14017868
1927;77.47255898;22.04120779
1928;77.54334069;21.94275236
1929;77.66118241;21.84865951
1930;77.74642182;21.74766541
1931;77.82682801;21.65677643
1932;77.9341774;21.57920217
1933;78.00403214;21.48594379
1934;78.09882736;21.40890932
1935;78.17336273;21.33187866
1936;78.25852585;21.24906397
1937;78.31190491;21.1844244
1938;78.37857056;21.1161747
1939;78.45208741;21.05073977
1940;78.51602555;20.99379969
1941;78.55090332;20.94656229
1942;78.59736252;20.88474512
1943;78.66374207;20.85482502
1944;78.6697731;20.81505871
1945;78.70940781;20.7839303
1946;78.74226761;20.76219177
1947;78.74943161;20.72423267
1948;78.76680756;20.72697878
1949;78.79487992;20.7261262
1950;78.78614044;20.71860266
1951;78.78216553;20.7201376
1952;78.76387406;20.74575138
1953;78.74518585;20.74542713
1954;78.70566178;20.77538062
1955;78.69480896;20.81211758
1956;78.65294648;20.84714651
1957;78.59367371;20.90055037
1958;78.55047989;20.94817067
1959;78.49469376;21.01103878
1960;78.41246414;21.06953383
1961;78.35569382;21.1579814
1962;78.26607514;21.23311186
1963;78.17628479;21.32018423
1964;78.0695839;21.4077034
1965;77.99393845;21.51896096
1966;77.8717804;21.62916041
1967;77.75677109;21.73561764
1968;77.61679078;21.84436846
1969;77.51703644;21.98674918
1970;77.36809158;22.1244855
1971;77.24480057;22.25956774
1972;77.07805253;22.39345217
1973;76.9465828;22.54801083
1974;76.78796387;22.72391367
1975;76.63142014;22.87911654
1976;76.45886231;23.03737593
1977;76.269516;23.22008705
1978;76.11191559;23.38805676
1979;75.91233063;23.56659651
1980;75.74050904;23.75522471
1981;75.53494644;23.93174458
1982;75.34942246;24.12620783
1983;75.16704178;24.32130575
1984;74.9580307;24.51740361
1985;74.77396012;24.71576119
1986;74.57613373;24.92849255
1987;74.3602295;25.12509251
1988;74.15623093;25.33097649
1989;73.94485855;25.53981877
1990;73.73693466;25.74452019
1991;73.53069878;25.94076824
1992;73.32036973;26.16675663
1993;73.1093483;26.37763405
1994;72.91633606;26.57933235
1995;72.68060684;26.78867817
1996;72.46618462;26.9984293
1997;72.2782383;27.20093632
1998;72.05746842;27.40837669
1999;71.85972214;27.62085724
2000;71.65414429;27.82960606
2001;71.44261742;28.03171253
2002;71.24395943;28.24443245
2003;71.03832817;28.43454457
2004;70.8388424;28.62900162
2005;70.65513421;28.82053185
2006;70.46158409;29.01796341
2007;70.29439545;29.18775464
2008;70.0759964;29.38410282
2009;69.90184021;29.55507851
2010;69.74612808;29.74479675
2011;69.58358383;29.91333485
2012;69.39701653;30.07642174
2013;69.24716949;30.24104691
2014;69.08276749;30.40245056
2015;68.92658425;30.56548405
2016;68.77251625;30.70227814
2017;68.63614273;30.86177826
2018;68.46888543;30.9955864
2019;68.35804749;31.14729596
2020;68.19832993;31.26770783
2021;68.07182312;31.40673733
2022;67.94707108;31.53778363
2023;67.83097458;31.64038086
2024;67.73069001;31.78268624
2025;67.6044178;31.88003159
2026;67.50214195;31.98361588
2027;67.3887539;32.0855608
2028;67.29988289;32.18692398
2029;67.21962166;32.26587201
2030;67.12520409;32.35740376
2031;67.05585099;32.42057514
2032;66.99311257;32.51329613
2033;66.90233803;32.5609436
2034;66.86066818;32.62889481
2035;66.79579353;32.67345429
2036;66.75931931;32.74189854
2037;66.68799782;32.78040505
2038;66.66606331;32.81870937
2039;66.62149239;32.85353279
2040;66.58658028;32.89514923
2041;66.57655716;32.9243927
2042;66.55879212;32.94633579
2043;66.52850151;32.95659542
2044;66.52963448;32.98298836
2045;66.50918007;32.98470879
2046;66.51152039;32.97203064
2047;66.51914406;32.99160099
2048;66.52897263;32.96424961
2049;66.52360153;32.95942116
2050;66.54889679;32.93836117
2051;66.57914543;32.92511845
2052;66.57958031;32.89328671
2053;66.64819336;32.87149716
2054;66.64671898;32.81598759
2055;66.70130158;32.78841114
2056;66.74774552;32.74243117
2057;66.79535294;32.68069315
2058;66.86314774;32.63365793
2059;66.93003655;32.57863141
2060;66.98426247;32.51014805
2061;67.03212738;32.4475193
2062;67.10622597;32.37322569
2063;67.1950798;32.29887152
2064;67.26000405;32.22521496
2065;67.36117363;32.13679743
2066;67.43464852;32.06559181
2067;67.50529671;31.97267628
2068;67.61597634;31.87939311
2069;67.71783257;31.7878089
2070;67.79560661;31.69676256
2071;67.90047837;31.57983923
2072;68.01687241;31.48989105
2073;68.12305451;31.37965203
2074;68.20486451;31.28411818
2075;68.34077072;31.1553073
2076;68.44372559;31.05573273
2077;68.57024384;30.91838026
2078;68.68177796;30.79014206
2079;68.79513932;30.65804005
2080;68.9359417;30.55028153
2081;69.05478287;30.40909577
2082;69.18314934;30.28291416
2083;69.3187027;30.14701605
2084;69.46524048;30.00218535
2085;69.60229874;29.8824172
2086;69.72952652;29.73173857
2087;69.88070107;29.59971285
2088;70.02495194;29.4575119
2089;70.145401;29.30908394
2090;70.30570984;29.16074753
2091;70.43750954;29.01340008
2092;70.59081269;28.87087774
2093;70.72096253;28.71972227
2094;70.85722733;28.56453467
2095;71.02526856;28.44288111
2096;71.16439057;28.28608513
2097;71.32784844;28.14446402
2098;71.46607781;27.98637438
2099;71.60377503;27.83649874
2100;71.76316452;27.69666386
2101;71.91675568;27.55468559
2102;72.06803704;27.39627743
2103;72.20229721;27.24414539
2104;72.35618591;27.0952754
2105;72.4993496;26.95546866
2106;72.63665581;26.79052735
2107;72.80895424;26.66733074
2108;72.91830063;26.50158787
2109;73.09280396;26.36138773
2110;73.23454094;26.21277523
2111;73.37426758;26.08461809
2112;73.49730301;25.94031
2113;73.64587212;25.79360962
2114;73.77379609;25.66088056
2115;73.90264702;25.51482296
2116;74.07483864;25.39024734
2117;74.17136192;25.25013733
2118;74.32156372;25.14123011
2119;74.4316597;24.99833107
2120;74.54914475;24.89348936
2121;74.65344811;24.75418711
2122;74.79026794;24.63972378
2123;74.87640381;24.52068949
2124;75.00930023;24.42407036
2125;75.13074875;24.30883598
2126;75.23112106;24.19652987
2127;75.34122658;24.1085043
2128;75.43169976;24.01504469
2129;75.52552414;23.90076447
2130;75.63357353;23.82973766
2131;75.68561554;23.7358079
2132;75.79009629;23.64830542
2133;75.8744793;23.58088064
2134;75.94824219;23.49506664
2135;76.02371598;23.42518902
2136;76.10021401;23.36857557
2137;76.13746453;23.28775644
2138;76.19575119;23.24881363
2139;76.25738526;23.1831274
2140;76.27783013;23.13651133
2141;76.33592797;23.0794015
2142;76.36449814;23.05712414
2143;76.4134636;23.02614117
2144;76.43067551;22.99567748
2145;76.44827843;22.96238375
2146;76.47113037;22.94583226
2147;76.47576905;22.92913151
2148;76.49509812;22.92933941
2149;76.486763;22.92723894
2150;76.48091126;22.92602015
2151;76.47726059;22.92783213
2152;76.46217347;22.94939709
2153;76.43692398;22.96971941
2154;76.4219513;22.98724747
2155;76.39432526;23.02257919
2156;76.35538101;23.04306173
2157;76.30711746;23.08683109
2158;76.26116562;23.13665486
2159;76.21577072;23.17939663
2160;76.17500687;23.2397852
2161;76.09539795;23.28268385
2162;76.03420639;23.35562468
