Wavelength (nm);% Transmission;% Reflectance
1231;33.91931786;66.26384009
1232;35.05087311;65.15443072
1233;36.15536606;64.07117723
1234;37.17216428;63.04817383
1235;38.09571152;62.1228149
1236;39.00742717;61.24807658
1237;39.83438395;60.50680653
1238;40.52702795;59.69060771
1239;41.18890676;59.07900154
1240;41.73663445;58.53945698
1241;42.16462395;58.11259532
1242;42.64551634;57.78639397
1243;42.83586888;57.49877675
1244;43.02839948;57.35525043
1245;43.12911835;57.19368948
1246;43.15968772;57.17638315
1247;43.13534128;57.22557928
1248;43.06620281;57.32810748
1249;42.90574781;57.46747925
1250;42.75086556;57.64410352
1251;42.55333001;57.81956334
1252;42.34509588;58.04102574
1253;42.17112552;58.25367863
1254;41.98360764;58.38642541
1255;41.78846186;58.49747493
1256;41.74247882;58.61151444
1257;41.74218437;58.67866869
1258;41.75902803;58.64667918
1259;41.87931962;58.53131719
1260;42.07246377;58.30477389
1261;42.38722981;57.95661489
1262;42.82472727;57.56696663
1263;43.33602831;57.04579993
1264;43.95184472;56.39130397
1265;44.75107998;55.65842036
1266;45.55309828;54.84593895
1267;46.45620299;53.97983798
1268;47.39550548;53.00143364
1269;48.33200523;52.0698774
1270;49.28130509;51.11983463
1271;50.20121371;50.20149275
1272;50.99575763;49.38102694
1273;51.72513794;48.66753227
1274;52.29665027;48.09868835
1275;52.72548988;47.66394854
1276;52.98659456;47.40801924
1277;53.10105343;47.31788315
1278;53.02470796;47.38892878
1279;52.81180889;47.6242116
1280;52.4316067;47.98159916
1281;51.93886277;48.47156166
1282;51.35607162;49.03421517
1283;50.67783815;49.70216271
1284;49.95566933;50.44491363
1285;49.2592455;51.13481317
1286;48.53829316;51.85976269
1287;47.82457109;52.56862695
1288;47.19554669;53.21138147
1289;46.58210659;53.80385204
1290;46.0397926;54.35255058
1291;45.57665109;54.81353432
1292;45.17764539;55.19560553
1293;44.8501614;55.51873421
1294;44.62181292;55.78373995
1295;44.45273172;55.93548831
1296;44.3354796;56.02975822
1297;44.31665387;56.06228867
1298;44.34318531;56.03473292
1299;44.44527215;55.94578679
1300;44.5934119;55.79103222
1301;44.79088372;55.58797482
1302;45.05129408;55.34617729
1303;45.36280565;55.04080602
1304;45.68187673;54.70344675
1305;46.0725362;54.32646252
1306;46.45703616;53.90668876
1307;46.89662421;53.48154779
1308;47.37548725;53.01602374
1309;47.87124801;52.52487335
1310;48.38535325;52.02014183
1311;48.90068144;51.48929202
1312;49.45340766;50.95565342
1313;49.97431125;50.40646078
1314;50.60853617;49.87659722
1315;51.14264835;49.26986127
1316;51.72937781;48.70004668
1317;52.28517922;48.13493866
1318;52.86789915;47.57092458
1319;53.44126251;46.99218557
1320;54.02253387;46.4196775
1321;54.58562901;45.84822979
1322;55.18295923;45.27320467
1323;55.71742486;44.72924522
1324;56.28993956;44.16507301
1325;56.85754141;43.59691621
1326;57.39614048;43.06698126
1327;57.94715698;42.51002143
1328;58.50796449;41.9667078
1329;59.03495807;41.42041737
1330;59.57262063;40.88802153
1331;60.11864872;40.35094743
1332;60.65977509;39.82257173
1333;61.16074716;39.28363826
1334;61.72477006;38.75709744
1335;62.25567204;38.21705757
1336;62.76659163;37.7126945
1337;63.28198648;37.19375275
1338;63.80915451;36.65593702
1339;64.29795614;36.15361775
1340;64.81587315;35.64115764
1341;65.31886184;35.13143881
1342;65.80098475;34.67987366
1343;66.25066955;34.20991084
1344;66.70823433;33.73746679
1345;67.12315217;33.32580061
1346;67.53626512;32.90255726
1347;67.92717963;32.51046393
1348;68.28846576;32.15482731
1349;68.61850096;31.82421895
1350;68.92685524;31.53240367
1351;69.20394709;31.27100136
1352;69.41003686;31.03264129
1353;69.63335985;30.83031849
1354;69.78816597;30.66920504
1355;69.89627003;30.53740367
1356;69.99231365;30.43520375
1357;70.0481704;30.37545018
1358;70.08032541;30.35272694
1359;70.05658234;30.35871307
1360;70.01510973;30.39749172
1361;69.93420593;30.45699675
1362;69.82542785;30.55293547
1363;69.67243625;30.6608666
1364;69.51580463;30.79135997
1365;69.37062007;30.9544795
1366;69.15953868;31.11440708
1367;68.92423475;31.27592073
1368;68.70608124;31.45188527
1369;68.46401078;31.65198842
1370;68.175033;31.8331476
1371;67.90702783;32.0155012
1372;67.62207852;32.21074931
1373;67.3144421;32.38753406
1374;67.02123508;32.55564061
1375;66.76334323;32.74130368
1376;66.42971527;32.87574119
1377;66.16211224;33.04216755
1378;65.8794235;33.21017346
1379;65.58067375;33.36000524
1380;65.33671131;33.52453255
1381;65.04482609;33.67680978
1382;64.80517643;33.85217044
1383;64.57813372;34.01005675
1384;64.37847113;34.17517153
1385;64.22702794;34.35035275
1386;64.09145762;34.50492474
1387;63.99822182;34.65926796
1388;63.88568588;34.79742932
1389;63.82505207;34.94026966
1390;63.76354499;35.06592754
1391;63.70645935;35.19041249
1392;63.69066676;35.32926494
1393;63.63047756;35.42699339
1394;63.61350812;35.53318097
1395;63.60740607;35.62965529
1396;63.580557;35.69388756
1397;63.56821224;35.77818978
1398;63.5559271;35.83949431
1399;63.57631379;35.90146783
1400;63.61139848;35.92327394
1401;63.65051674;35.97065966
1402;63.66004526;35.97570488
1403;63.71369791;35.99764147
1404;63.80126945;36.01731088
1405;63.80117784;35.96940986
1406;63.87460941;35.95100596
1407;63.95215875;35.93049113
1408;64.01462447;35.85648377
1409;64.10526838;35.81726381
1410;64.18884852;35.72931711
1411;64.30456415;35.68668155
1412;64.4075011;35.56352769
1413;64.55044463;35.48432718
1414;64.72492528;35.37412892
1415;64.82518051;35.2378184
1416;65.00156809;35.11360497
1417;65.17245856;34.95494632
1418;65.33420476;34.78942599
1419;65.55579323;34.62963985
1420;65.72873322;34.45906805
1421;65.95149771;34.28546336
1422;66.12108308;34.05009938
1423;66.20501451;33.83492243
1424;66.57392433;33.63481973
1425;66.81017903;33.40677593
1426;67.05507085;33.15871067
1427;67.32530436;32.92687415
1428;67.58461458;32.67803815
1429;67.8671286;32.40287817
1430;68.13828183;32.14730645
1431;68.41373052;31.86628884
1432;68.72792271;31.58611148
1433;69.00183375;31.30678604
1434;69.29924097;31.0180447
1435;69.61990764;30.70803994
1436;69.93050059;30.4063552
1437;70.23707538;30.10758867
1438;70.55249981;29.808841
1439;70.86867598;29.49251689
1440;71.18335578;29.20474812
1441;71.49819178;28.88281751
1442;71.83261829;28.56638606
1443;72.1225326;28.26741392
1444;72.43906711;27.96472379
1445;72.74523978;27.66076283
1446;73.05804871;27.36200213
1447;73.366579;27.07410323
1448;73.65681958;26.77470912
1449;73.94033972;26.49179326
1450;74.21324928;26.22479618
1451;74.4916308;25.95543031
1452;74.76118198;25.70721514
1453;75.00070065;25.45055733
1454;75.26667449;25.21407462
1455;75.47962526;24.98705712
1456;75.71937372;24.78995374
1457;75.90208399;24.58715583
1458;76.09041627;24.40962833
1459;76.26219948;24.25782292
1460;76.40724854;24.10986922
1461;76.52744503;23.98390814
1462;76.64833806;23.88069491
1463;76.76231704;23.79537719
1464;76.77159151;23.71496136
1465;76.83787477;23.69197406
1466;76.85874717;23.67298036
1467;76.85937378;23.67033401
1468;76.82639904;23.69539042
1469;76.78293349;23.7500081
1470;76.70928723;23.82293941
1471;76.61101687;23.91975533
1472;76.50482262;24.03807376
1473;76.35662202;24.1769654
1474;76.18948526;24.34329697
1475;76.00165015;24.53047789
1476;75.84549023;24.71279566
1477;75.61059462;24.94744179
1478;75.35440705;25.17075518
1479;75.1106087;25.43135617
1480;74.85740869;25.70987939
1481;74.57416284;25.97318298
1482;74.27009309;26.26225819
1483;73.96165018;26.56558462
1484;73.67731509;26.86780356
1485;73.36942504;27.18056643
1486;73.04758443;27.50753366
1487;72.73416168;27.80381087
1488;72.42858044;28.12279765
1489;72.08922222;28.44444526
1490;71.79250045;28.74534411
1491;71.48127658;29.05277311
1492;71.18588364;29.36047224
1493;70.87908757;29.65888427
1494;70.60473431;29.9283898
1495;70.34215103;30.2031726
1496;70.05045509;30.48398869
1497;69.82111774;30.71989562
1498;69.57125667;30.9706303
1499;69.34748489;31.19679525
1500;69.11554905;31.38597884
1501;68.94428128;31.59576001
1502;68.72812277;31.78259352
1503;68.60525004;31.95310031
1504;68.42287488;32.09708831
1505;68.30020983;32.23648431
1506;68.16343222;32.33863189
1507;68.06435468;32.44905108
1508;67.97241958;32.53015133
1509;67.91754728;32.60112389
1510;67.86793463;32.64829011
1511;67.82251678;32.69176485
1512;67.83984701;32.70818064
1513;67.80868682;32.74833668
1514;67.79039161;32.68332415
1515;67.80068439;32.67206181
1516;67.87508297;32.6457943
1517;67.92866684;32.58863091
1518;68.00025356;32.53680985
1519;68.08967312;32.4311083
1520;68.18227596;32.34430479
1521;68.29510574;32.23881924
1522;68.40015074;32.11337052
1523;68.56059691;31.99379885
1524;68.69892842;31.83295324
1525;68.83898812;31.68668478
1526;68.995999;31.52310236
1527;69.19645326;31.35752428
1528;69.38941662;31.17088983
1529;69.55051319;30.96305307
1530;69.77334104;30.76417089
1531;69.98891286;30.57458649
1532;70.21226808;30.35123587
1533;70.40277084;30.10617255
1534;70.65956388;29.89321966
1535;70.90650048;29.6891293
1536;71.15414153;29.4193264
1537;71.37113929;29.15203797
1538;71.5919058;28.92055089
1539;71.93059303;28.69069837
1540;72.17656354;28.42837802
1541;72.39737553;28.14918071
1542;72.61618985;27.87226948
1543;72.9696314;27.62563956
1544;73.26039066;27.40004153
1545;73.45650076;27.09803535
1546;73.74712202;26.83592917
1547;74.00050578;26.5801859
1548;74.25572126;26.31194627
1549;74.5881637;26.05985194
1550;74.8045563;25.78759811
1551;75.07243455;25.5321788
1552;75.29844362;25.25293867
1553;75.59744184;25.02526898
1554;75.84743909;24.77987495
1555;76.08160209;24.5177741
1556;76.33948653;24.26331367
1557;76.55422317;24.03301938
1558;76.82199425;23.80347372
1559;77.05548596;23.57047732
1560;77.24955734;23.32916927
1561;77.49476439;23.12077451
1562;77.75139751;22.9026525
1563;77.92097211;22.68801705
1564;78.11165155;22.47607359
1565;78.32314443;22.28410617
1566;78.56459868;22.09088144
1567;78.72675614;21.89429831
1568;78.88465076;21.69884904
1569;79.09064118;21.53877286
1570;79.28780874;21.36277018
1571;79.43375516;21.19323371
1572;79.55292444;21.01758406
1573;79.75594765;20.89426065
1574;79.94137841;20.72654851
1575;80.0688367;20.57825389
1576;80.1884127;20.4433348
1577;80.30707453;20.30423586
1578;80.47287599;20.18087412
1579;80.58761951;20.04800991
1580;80.71359313;19.92211557
1581;80.82628483;19.80594658
1582;80.94600939;19.69983316
1583;81.04654387;19.58975525
1584;81.16389019;19.47186861
1585;81.28130421;19.37801058
1586;81.36095892;19.29339702
1587;81.44488492;19.17630285
1588;81.56082993;19.08004739
1589;81.65212814;19.00444967
1590;81.74669061;18.9075382
1591;81.83691653;18.81826157
1592;81.90978532;18.74782527
1593;81.99017466;18.65524828
1594;82.07695251;18.57796123
1595;82.1674199;18.4976004
1596;82.22041838;18.43719597
1597;82.28321707;18.35074906
1598;82.34549422;18.2729067
1599;82.46935602;18.21569268
1600;82.5277307;18.16338014
1601;82.5644518;18.08815443
1602;82.59055648;18.01339789
1603;82.74088003;17.97849984
1604;82.75124396;17.92981927
1605;82.80089351;17.85994006
1606;82.7947648;17.7977703
1607;82.94559142;17.74270726
1608;82.93859112;17.74037314
1609;82.98870769;17.6878999
1610;82.96499007;17.63870635
1611;83.08656615;17.62857036
1612;83.08253125;17.59380505
1613;83.11156055;17.57275068
1614;83.10440928;17.55123195
1615;83.11237356;17.52820696
1616;83.14679385;17.54044868
1617;83.13435884;17.53150262
1618;83.12522386;17.52796807
1619;83.13507857;17.55932011
1620;83.1128;17.55976436
1621;83.06129789;17.58086279
1622;83.06624124;17.61919473
1623;83.01906992;17.66631129
1624;82.93573325;17.69594375
1625;82.91169687;17.74190879
1626;82.8755008;17.81717383
1627;82.78192018;17.8956402
1628;82.64384914;17.95061216
1629;82.6748834;18.0448095
1630;82.55931074;18.13951942
1631;82.43415931;18.23860028
1632;82.24422777;18.32146794
1633;82.27656851;18.44863156
1634;82.10169564;18.57948202
1635;81.9640241;18.69854196
1636;81.801268;18.82450634
1637;81.70010473;18.98758423
1638;81.5174093;19.13112517
1639;81.35879041;19.27968857
1640;81.20530698;19.44223915
1641;81.05926221;19.61540625
1642;80.87705839;19.78358674
1643;80.67286428;19.9655404
1644;80.50611849;20.1460355
1645;80.32238329;20.33619721
1646;80.09953528;20.52407301
1647;79.92738526;20.72050427
1648;79.7513556;20.91925374
1649;79.5091124;21.11361134
1650;79.3274543;21.32149626
1651;79.11429922;21.5155259
1652;78.9481843;21.74167755
1653;78.66116623;21.9267691
1654;78.51368988;22.12767282
1655;78.29185282;22.328066
1656;78.08030313;22.55242647
1657;77.87830997;22.73328483
1658;77.65788495;22.92264381
1659;77.55382242;23.13044468
1660;77.31770395;23.32606601
1661;77.13755329;23.50345102
1662;76.86432131;23.66084268
1663;76.79596466;23.87523926
1664;76.59520897;24.02974456
1665;76.41243579;24.18908355
1666;76.2402788;24.33837595
1667;76.12759474;24.50009824
1668;75.98503682;24.63833412
1669;75.82236125;24.77620288
1670;75.72237883;24.9117931
1671;75.58168325;25.0190863
1672;75.44991939;25.12701337
1673;75.4041706;25.24200046
1674;75.30248626;25.3368844
1675;75.1660692;25.39904355
1676;75.12286605;25.48377786
1677;75.09188164;25.56045196
1678;75.00884759;25.60375626
1679;74.9319018;25.62800293
1680;74.97524969;25.68931338
1681;74.91947046;25.71164827
1682;74.86684791;25.71237665
1683;74.86865115;25.69442209
1684;74.9584389;25.71894949
1685;74.93139147;25.68206736
1686;74.90491815;25.63764374
1687;75.04870334;25.62327165
1688;75.06417531;25.55807339
1689;75.10085053;25.49187983
1690;75.20630783;25.42310024
1691;75.28234145;25.34744454
1692;75.3531962;25.24623188
1693;75.47728399;25.13844365
1694;75.58005555;25.0264771
1695;75.71607891;24.90137023
1696;75.86373014;24.76858787
1697;75.99362139;24.63098607
1698;76.14655301;24.47195253
1699;76.30129286;24.31414673
1700;76.49791586;24.13623945
1701;76.67360458;23.95654087
1702;76.82940118;23.76949747
1703;77.07951694;23.57395247
1704;77.27253298;23.3713264
1705;77.45544738;23.14867595
1706;77.67956267;22.92761926
1707;77.97932058;22.7105402
1708;78.19172677;22.47643464
1709;78.40696547;22.23441251
1710;78.6189848;21.98062481
1711;78.96647611;21.72112717
1712;79.17708518;21.49447467
1713;79.44589353;21.20676095
1714;79.66340074;20.91948873
1715;80.03674498;20.67758626
1716;80.28561104;20.39287966
1717;80.55783402;20.10645354
1718;80.80898287;19.83341296
1719;81.16218757;19.53433922
1720;81.4527265;19.23565028
1721;81.6922308;18.95654582
1722;82.03798909;18.65992897
1723;82.32210833;18.36400356
1724;82.61831689;18.07013682
1725;82.89110184;17.77926553
1726;83.22559403;17.4653227
1727;83.50966946;17.18903557
1728;83.77899075;16.89339286
1729;84.11166366;16.60152558
1730;84.39911265;16.31716435
1731;84.65406183;16.0269592
1732;84.92946505;15.74737976
1733;85.30297093;15.46749147
1734;85.51109104;15.19157086
1735;85.7773376;14.92748748
1736;86.04438937;14.65479424
1737;86.34512261;14.41412379
1738;86.56470677;14.15008005
1739;86.7643299;13.89560784
1740;87.09287951;13.68470503
1741;87.28854631;13.45863134
1742;87.49541736;13.23451125
1743;87.68983017;13.02739913
1744;87.91686265;12.8220432
1745;88.11016017;12.62760015
1746;88.27584307;12.456379
1747;88.44126878;12.28987729
1748;88.63198806;12.13891251
1749;88.73606681;11.98434749
1750;88.87903065;11.85057695
1751;89.0297125;11.72950444
1752;89.16311732;11.61602422
1753;89.23225542;11.51807583
1754;89.26281084;11.43131208
1755;89.45242504;11.36331537
1756;89.47161461;11.29669218
1757;89.46197428;11.23844884
1758;89.56480532;11.2047199
1759;89.56633448;11.1847903
1760;89.58120124;11.16553615
1761;89.53539473;11.15794205
1762;89.58315385;11.1727972
1763;89.58700572;11.19925065
1764;89.53152572;11.22055704
1765;89.48199505;11.2593729
1766;89.40762408;11.30888428
1767;89.39801878;11.37496285
1768;89.30379292;11.44047886
1769;89.20789184;11.51624755
1770;89.14056323;11.60122568
1771;89.04720777;11.69303504
1772;88.94079016;11.78633598
1773;88.83496282;11.89757117
1774;88.74707659;12.00910568
1775;88.61565427;12.11650394
1776;88.48909343;12.23996066
1777;88.37119677;12.37721873
1778;88.21932821;12.49185006
1779;88.09067636;12.62296772
1780;87.98657556;12.75972854
1781;87.83442928;12.89094096
1782;87.65241899;13.02291205
1783;87.58762361;13.17343726
1784;87.44029079;13.3042802
1785;87.27603772;13.43420088
1786;87.12147456;13.57285399
1787;87.01821871;13.70446667
1788;86.89121058;13.8334058
1789;86.75565763;13.97148381
1790;86.6281574;14.09033971
1791;86.50036491;14.22054104
1792;86.36867985;14.33585757
1793;86.27576717;14.45690988
1794;86.15861335;14.559433
1795;86.04796114;14.67411114
1796;85.93834592;14.774735
1797;85.84736392;14.87021869
1798;85.76275796;14.96410579
1799;85.69172462;15.0618013
1800;85.57544414;15.12503221
1801;85.49823062;15.21722778
1802;85.45566864;15.29270956
1803;85.33361097;15.35440313
1804;85.34362015;15.41523843
1805;85.23707104;15.46526673
1806;85.20659652;15.51437329
1807;85.18296756;15.55155412
1808;85.13449833;15.59037004
1809;85.09563328;15.61824296
1810;85.05612946;15.63094128
1811;85.06778908;15.65159591
1812;85.06606578;15.66968542
1813;85.04575897;15.67309618
1814;85.04687008;15.66922084
1815;85.01441133;15.66142289
1816;85.08471175;15.65622734
1817;85.09393569;15.63804257
1818;85.10900604;15.61543088
1819;85.12606305;15.58050083
1820;85.1786485;15.54864043
1821;85.20714661;15.50397924
1822;85.26967901;15.46639601
1823;85.28874056;15.41782111
1824;85.39371316;15.36900333
1825;85.42769394;15.30770494
1826;85.48881696;15.25455355
1827;85.52415477;15.185484
1828;85.60818775;15.11748668
1829;85.67211712;15.05326942
1830;85.75597208;14.98451542
1831;85.84080812;14.91007847
1832;85.91928871;14.83862155
1833;85.97613507;14.74062675
1834;86.08564541;14.66676294
1835;86.17418591;14.57426516
1836;86.25170056;14.48224245
1837;86.32922525;14.39209873
1838;86.43093564;14.30856139
1839;86.53450315;14.22292587
1840;86.62170863;14.12758687
1841;86.63011815;14.02525902
1842;86.77121691;13.94122284
1843;86.85694625;13.84304413
1844;86.96024648;13.76359478
1845;87.03927011;13.68352729
1846;87.14743826;13.60052441
1847;87.20004813;13.5151785
1848;87.28687172;13.43572302
1849;87.36681336;13.35692854
1850;87.43422736;13.28220017
1851;87.51581359;13.20798361
1852;87.60016013;13.13619572
1853;87.65207257;13.06356015
1854;87.71389437;13.00398094
1855;87.77848883;12.93836486
1856;87.83096376;12.88431677
1857;87.88973088;12.83745787
1858;87.92945467;12.77955971
1859;88.01874686;12.73866079
1860;88.04151826;12.71170785
1861;88.03124538;12.66698528
1862;88.09989818;12.63469281
1863;88.1690725;12.62847294
1864;88.17505462;12.60570505
1865;88.17624022;12.58791206
1866;88.18788948;12.57552588
1867;88.20544056;12.57452083
1868;88.20208876;12.57191252
1869;88.19252695;12.57293213
1870;88.16373224;12.58039867
1871;88.1280455;12.5991455
1872;88.11220561;12.62163152
1873;88.07369653;12.64873365
1874;87.99869057;12.67303758
1875;87.98923944;12.71115741
1876;87.93573853;12.75122304
1877;87.87054874;12.79142871
1878;87.82162574;12.84682955
1879;87.79542281;12.89890802
1880;87.72381487;12.95704555
1881;87.68755035;13.01819549
1882;87.60550784;13.07469519
1883;87.5434321;13.14472545
1884;87.48616341;13.21728103
1885;87.40427817;13.29330564
1886;87.38102662;13.37140078
1887;87.23045027;13.44935948
1888;87.15599336;13.5289673
1889;87.08127413;13.62255067
1890;86.96831314;13.70951178
1891;86.92941263;13.80258293
1892;86.82201684;13.88702977
1893;86.71368284;13.978247
1894;86.62393626;14.06976542
1895;86.55548872;14.16803368
1896;86.47652944;14.26178009
1897;86.39327913;14.35278406
1898;86.27399118;14.44338242
1899;86.20669994;14.53953474
1900;86.08838317;14.62828648
1901;86.03096128;14.72339885
1902;85.87678044;14.81201205
1903;85.80659915;14.91468197
1904;85.71810823;14.99731475
1905;85.62727117;15.08487057
1906;85.50960585;15.17224367
1907;85.40485478;15.25158606
1908;85.3461188;15.33059513
1909;85.25686435;15.41852936
1910;85.24693855;15.48179347
1911;85.16890159;15.55193434
1912;85.09972227;15.61493628
1913;85.01953531;15.68094904
1914;84.95232595;15.72931619
1915;84.87486213;15.78516611
1916;84.84041124;15.84037775
1917;84.80243619;15.88701198
1918;84.77744956;15.92487935
1919;84.73610651;15.96791289
1920;84.65645912;15.99575005
1921;84.59302881;16.01613079
1922;84.58951189;16.05505988
1923;84.59228274;16.07334557
1924;84.57517154;16.08776247
1925;84.58141363;16.09874277
1926;84.56641309;16.0969538
1927;84.5830081;16.09687594
1928;84.58311806;16.09511044
1929;84.58285005;16.08167849
1930;84.60250416;16.06269013
1931;84.63376806;16.04715122
1932;84.6652067;16.02751073
1933;84.72179069;15.99494191
1934;84.69928166;15.9494497
1935;84.75109104;15.91482708
1936;84.79744521;15.86954818
1937;84.86551226;15.8192911
1938;84.91538824;15.76353088
1939;84.9668261;15.70587521
1940;85.03113827;15.6413628
1941;85.10856004;15.57014746
1942;85.17730589;15.49573047
1943;85.25952229;15.41548373
1944;85.34266883;15.33871544
1945;85.42598698;15.25239828
1946;85.52806512;15.17177801
1947;85.65092566;15.06804739
1948;85.73106159;14.9713997
1949;85.7944822;14.86570666
1950;85.93070328;14.78442731
1951;86.01081869;14.6695678
1952;86.20476768;14.55421432
1953;86.26360463;14.43557993
1954;86.32367592;14.30756624
1955;86.49448731;14.2098652
1956;86.63919765;14.08544708
1957;86.75890205;13.95864183
1958;86.80562206;13.82084293
1959;87.03690067;13.71877404
1960;87.1339675;13.57992192
1961;87.25730414;13.44988713
1962;87.38488439;13.31391599
1963;87.52619691;13.18928146
1964;87.64806885;13.05555788
1965;87.80309775;12.9284101
1966;87.93271237;12.7871075
1967;88.06783961;12.65563786
1968;88.18955935;12.52557733
1969;88.326627;12.38811347
1970;88.46462839;12.25851088
1971;88.58972386;12.13200476
1972;88.71295571;12.00934424
1973;88.81693685;11.87177847
1974;88.97714006;11.75712891
1975;89.13690869;11.63811447
1976;89.18841844;11.5010607
1977;89.30234661;11.39736611
1978;89.5183952;11.28378539
1979;89.56739598;11.16148955
1980;89.61074344;11.04795784
1981;89.82836027;10.95646387
1982;89.86928637;10.85042126
1983;89.97171216;10.75986668
1984;90.05307541;10.65933848
1985;90.15574362;10.5785236
1986;90.22334764;10.49655647
1987;90.31164558;10.4147109
1988;90.40363255;10.34631475
1989;90.44773575;10.27241202
1990;90.49224179;10.21530902
1991;90.610218;10.16739994
1992;90.59905681;10.10883889
1993;90.62038352;10.06623317
1994;90.69274508;10.03266091
1995;90.72213449;10.00455908
1996;90.73826146;9.976666489
1997;90.74407458;9.963248662
1998;90.76916521;9.953365792
1999;90.77800779;9.942487374
2000;90.65639725;9.934415208
2001;90.67021601;9.953036003
2002;90.63008341;9.970648176
2003;90.5897323;9.989504078
2004;90.62382195;10.02573389
2005;90.51057322;10.06904632
2006;90.48842979;10.11492261
2007;90.46539273;10.16890907
2008;90.3500141;10.22729364
2009;90.30489141;10.29168194
2010;90.24945862;10.36746611
2011;90.1331343;10.45011465
2012;90.05622269;10.54114965
2013;89.90465058;10.63207758
2014;89.91026461;10.73456979
2015;89.72510075;10.8414066
2016;89.61877482;10.95460205
2017;89.46275354;11.0742381
2018;89.40491241;11.19952263
2019;89.22974328;11.33235668
2020;89.07955914;11.4654603
2021;88.95167609;11.59998606
2022;88.80671232;11.74787531
2023;88.63486179;11.90376453
2024;88.47454426;12.05069294
2025;88.32495865;12.21581593
2026;88.15757835;12.37281945
2027;87.99568254;12.54072169
2028;87.82698081;12.70784517
2029;87.64051591;12.89043617
2030;87.4482641;13.06551914
2031;87.28261206;13.22874271
2032;87.11863911;13.41818421
2033;86.89960315;13.60264317
2034;86.71918871;13.76536468
2035;86.55910683;13.97322277
2036;86.34183876;14.15159914
2037;86.10148711;14.32672466
2038;86.01094059;14.52501112
2039;85.75351326;14.70342721
2040;85.53643347;14.88414278
2041;85.43166136;15.07992883
2042;85.19633287;15.27107527
2043;84.99980399;15.44676694
2044;84.82261508;15.63138876
2045;84.64486575;15.82040418
2046;84.46027755;15.99709192
2047;84.27864687;16.17776323
2048;84.0905459;16.36279162
2049;83.90584463;16.53547586
2050;83.7421029;16.7030291
2051;83.55810419;16.87365975
2052;83.39790189;17.04963573
2053;83.21882822;17.20467971
2054;83.08241451;17.37300788
2055;82.89427135;17.52448036
2056;82.70480937;17.67573736
2057;82.62050941;17.84583929
2058;82.4598605;17.98040618
2059;82.2964823;18.11979371
2060;82.11240844;18.26143108
2061;82.04745934;18.41905414
2062;81.88265716;18.52932192
2063;81.72622503;18.65169856
2064;81.67344038;18.79157068
2065;81.50516719;18.90125977
2066;81.39207858;19.0142936
2067;81.28735625;19.13218778
2068;81.17911832;19.23086221
2069;81.0612046;19.3317648
2070;80.98983192;19.42956253
2071;80.88852354;19.5202198
2072;80.80599268;19.60669028
2073;80.75137798;19.69311798
2074;80.63625816;19.76076364
2075;80.56379403;19.83128016
2076;80.54928436;19.9072592
2077;80.47454294;19.97107921
2078;80.3667481;20.00390854
2079;80.36847125;20.07610374
2080;80.33271338;20.12450424
2081;80.26687138;20.15971176
2082;80.18231742;20.18160683
2083;80.2367996;20.22979977
2084;80.17341637;20.24935751
2085;80.11811566;20.26609198
2086;80.15491685;20.29134154
2087;80.10994103;20.30428391
2088;80.11978746;20.30982688
2089;80.10087445;20.31052111
2090;80.14219686;20.31069047
2091;80.11017098;20.3047766
2092;80.1182549;20.28219371
2093;80.15890734;20.26822236
2094;80.15449941;20.25409041
2095;80.19085949;20.22281029
2096;80.21326698;20.18878694
2097;80.24292509;20.16077562
2098;80.30038611;20.12626025
2099;80.31326805;20.0785841
2100;80.37052425;20.03278544
2101;80.40717742;19.99388599
2102;80.4350532;19.92142215
2103;80.51925067;19.86528505
2104;80.63466369;19.82797951
2105;80.65067227;19.74643341
2106;80.67567588;19.67493984
2107;80.82219793;19.59672794
2108;80.87178503;19.53686121
2109;80.91319641;19.45213365
2110;81.02822415;19.37315142
2111;81.11026047;19.28123517
2112;81.20058536;19.19915435
2113;81.26561274;19.105819
2114;81.35821677;19.01061919
2115;81.45431554;18.91101923
2116;81.55425566;18.8246298
2117;81.62995902;18.7173464
2118;81.74903652;18.60609759
2119;81.87000542;18.51605893
2120;81.92477113;18.40668405
2121;82.08322238;18.2905838
2122;82.17290979;18.192555
2123;82.27161512;18.07296125
2124;82.34402083;17.95814507
2125;82.52384292;17.85105801
2126;82.60805332;17.73265932
2127;82.71852617;17.6163528
2128;82.76777252;17.4818758
2129;82.96970792;17.3869383
2130;83.0548132;17.25549675
2131;83.09660674;17.13078343
2132;83.30682385;17.02433552
2133;83.38618011;16.89176137
2134;83.48887314;16.77352811
2135;83.57305491;16.65608367
2136;83.70983068;16.53702946
2137;83.81526566;16.4023791
2138;83.90032215;16.29199306
2139;84.0215731;16.17769436
2140;84.13826695;16.06204651
2141;84.24237528;15.94772153
2142;84.31407821;15.82986733
2143;84.4462223;15.71195223
2144;84.54029338;15.59371749
2145;84.61766365;15.47535923
2146;84.71666229;15.37396284
2147;84.84967651;15.2534486
2148;84.90561982;15.15459643
2149;84.96208295;15.03128446
2150;85.10170925;14.93828508
2151;85.18012039;14.8394686
2152;85.24041284;14.72683672
2153;85.29962067;14.6263932
2154;85.39475515;14.5411968
2155;85.4987451;14.44870402
2156;85.50981925;14.34065451
2157;85.58629704;14.25635485
2158;85.66555265;14.17471064
2159;85.71579891;14.08946956
2160;85.77126054;14.00626957
2161;85.82552996;13.9303359
2162;85.8816658;13.85351203
2163;85.93154116;13.78503694
